2011,NM,2423598549,595594384,721936398,3744075520,1227588088,387734585,3127463179
2011,NY,23097859131,28782462334,5368090104,57538127943,22145426340,10225653869,51509285302
2011,NC,7688359772,3401424880,2139214145,13228998797,5450500572,1566741540,12322554692
2011,ND,629843100,423139915,186727119,1258921144,426980036,131942985,1049772220
2011,OH,9921997397,10202136097,2702863442,22973367887,7419241953,2578234286,19988921291
2011,OK,2754251531,1999841793,994189175,5874000884,2017034173,613229010,5036031109
2011,OR,2792706562,2386484083,864118296,6120056054,1927066961,920550170,5430888249
2011,PA,9378293832,14472948844,3318881244,27174138912,9318410119,3381178073,23485203140
2011,RI,830216697,1198153543,250193949,2278564189,861667662,347020293,2149365746
2011,SC,3414705312,3371630796,1085532580,7873340190,2569307630,796285088,6461884126
2011,SD,380410437,648335365,265922004,1307520113,449743394,130049710,1126503196
2011,TN,3995290519,3608118994,1312270880,8915680393,3467349792,1132545670,8377599091
2011,TX,20430187039,22356228391,7968095408,50874695171,19881407108,3074614899,42864291403
2011,UT,2340850494,1679229355,577902673,4597982522,1503172236,632252691,3704132992
2011,VT,1340742886,125491387,175720581,1641954854,566646800,173695048,1424507435
2011,VA,5349193104,7668023589,1427294663,14444511356,5573463752,1732130212,12968457149
2011,WA,6757950276,3677484371,1365967681,11801402328,4120582291,1294235908,10040311947
2011,WV,1951616376,1033550221,513738807,3499055402,1116784886,747810256,3388294227
2011,WI,5246795002,5137189224,1045226908,11429211134,3855316972,1997076709,10333015703
2011,WY,878878153,456684219,155403136,1647904649,539711280,212490901,1398444255
2010,AL,3800153264,2244801388,1168015841,7239690678,2527833534,998529795,6670516709
2010,AK,1461906360,506580039,369729022,2338215421,641431359,384228399,2084019491
2010,AZ,3896117202,4036365705,1893297529,10069959317,3359861432,859390181,8587888884
2010,AR,2686230835,1652268374,819458969,5160400914,1757604021,479523820,4459909739
2010,CA,34743248852,20531747226,8855245861,64130241939,23503106187,7756666360,58248661998
2010,CO,3860026474,4246248884,730363199,8852609203,3059053410,724107986,7429302014
2010,CT,3463789585,5577052111,854645393,9895487089,3544680769,1371504932,8853337400
2010,DE,1046317231,519579794,218204376,1784101401,607857133,265699807,1549811949
2010,DC,-2,1564714995,156202367,1720917362,458470012,60639939,1451869711
2010,FL,8216579182,13640176684,4200100916,26056856782,8699434850,2680150045,23349314005
2010,GA,6764686433,8425320300,2645784686,17835791419,6863150270,2243363296,15730409051
2010,HI,2093298815,89156544,382399263,2564854622,812429181,324682589,2110863510
2010,ID,1284139447,475533484,462866540,2222539471,829549327,273217406,1961856965
2010,IL,8021217158,16732925274,3508916909,28263059341,9541183966,3894222073,24695772615
2010,IN,6441407897,5674179404,1513136794,13641694560,3808314327,1729414837,9921243142
2010,IA,2217893029,2577531946,743561011,5541140375,2111224411,645634964,4794308007
2010,KS,2893516566,1848261275,641618917,5487071312,2109133842,551743187,4731675853
2010,KY,3582405778,2150949522,1139930787,6873286087,2557261905,845438218,6091814487
2010,LA,3533026361,3110674744,1572272044,8215973149,2912228563,1008888941,7393451774
2010,ME,1079329515,1244081251,315277318,2639779372,912900277,375762358,2356312150
